Datetime,Username,Tweet
2022-10-27 14:30:13+00:00,IdeallyaNews,"Indonesia ready to facilitate meeting between Putin, Biden at G20 — ambassador - #ambassador #indonesia #meeting #jakarta #world #g20 https://t.co/AbDEIDvpsp"
2022-10-27 14:29:41+00:00,missylexilou,"Indonesia is ready to help arrange a meeting between President Putin and Joe Biden at the G20 summit, Indonesian Ambassador to Russia Jose Tavares has said."
2022-10-27 14:26:26+00:00,PandemicAction,"This week in the Pandemic Action Playbook: Looking ahead to #COP27 &amp; @G20org Summit 🌎 The connection between #climatechange + extreme weather + disease transmission 🌡️ #Flu #COVID #RSV raise alarms ⏰ #Vaccine bright spot 🌟 Welcome @aggrealuso 👏🏾 &amp; more
https://t.co/9Hr7CxPEoj https://t.co/v0eXeCWpHO"
2022-10-27 14:20:40+00:00,UltimatumArmada,"Union Health Minister @mansukhmandviya
 met Health Minister of Saudi Arabia, ​Fahad bin Abdurrahman Al-Jalajel​ on the sidelines of the Second G20 Health Ministers' Meeting at Bali, Indonesia. https://t.co/44QTUmJApy"
2022-10-27 14:19:26+00:00,GaviSeth,Thank you @g20org for inviting me to speak about the importance of expanding global vaccine manufacturing at the #G20Indonesia Health Ministers’ Meeting. Expansion is critical for improving supply resilience &amp; allowing for truly global responses to infectious disease outbreaks. https://t.co/KrTVZMPusk
2022-10-27 14:12:57+00:00,GaviSeth,"I would like to thank Indonesia and Minister Budi for their outstanding leadership and the many #G20 members who have supported the work of both @Gavi &amp; #COVAX through the pandemic. By working together, we can build a fairer, healthier world. #RecoverTogetherRecoverStronger"
2022-10-27 14:12:57+00:00,GaviSeth,Great to be in Bali for the @g20org Health Ministers’ Meeting to discuss the multiple global health threats the world faces. I’m here to reinforce the importance of ensuring #COVID19 #vaccinequity while maintaining a strong focus on restoring &amp; strengthening routine immunization
2022-10-27 14:01:05+00:00,glmforum,"Did you visit #GettingtoZeroCoalition's booth at @g20org 's Companies Exhibition?
Tomorrow, @glmforum's Katrina Abhold will present findings from “Shipping’s energy transition: strategic opportunities in #Indonesia” report at #G20Indonesia's side event. ➡️https://t.co/9V6wma9Sac https://t.co/O5mYtS9XxD"
2022-10-27 13:57:07+00:00,InDispatch,"Union Minister for Health and Family Welfare @mansukhmandviya addresses the second #G20 Health Ministers Meeting in Bali,Indonesia;Says that central government under PM #NarendraModi’s leadership attached topmost importance to the health sector.
#G20Indonesia

#TheDispatch https://t.co/4UWKOxsGPB"
2022-10-27 13:55:39+00:00,YourPrimeTrip,"The @g20org will take place this November 14. While our world leaders tackle major issues, let Prime Trip Support assist in getting you there! Contact our operations department at +1 (888) 209-8190 or email us at info@primetripsupport.com

#g20 #g20indonesia https://t.co/QxJWiQzjjn"
2022-10-27 13:52:14+00:00,amsterdam_bill,"Indonesia Ready to Facilitate Biden-Putin Meeting at G20 Summit https://t.co/kuhUrRrkpV 
But White House Press Secretary: Biden has no intention of meeting Putin.
Missed opportunigy: Talking PEACE!
Only speaking with friends?
That is not what diplomacy is about."
2022-10-27 13:47:48+00:00,Indsamachar,"Union Health Minister @mansukhmandviya met Health Minister of Saudi Arabia, ​Fahad bin Abdurrahman Al-Jalajel​ on the sidelines of the Second G20 Health Ministers' Meeting at Bali, Indonesia. https://t.co/vpWzUpG4DT"
2022-10-27 13:44:39+00:00,wsmbangani,"👋 @g20org @Cop27P getting back on track to achieving zero hunger by 2030 should be your top priority at #G20Summit and #COP27. But this will need concrete solutions that save lives, stabilise food prices, and prevent future crises. Will you step up for our future?"
2022-10-27 13:38:36+00:00,DavidOkpebe,👋 @g20org @Cop27P We have had enough of witnessing millions of people suffering because they can’t access food. We need concrete action TO SAVE LIVES NOW. TO BUILD RESILIENCE NOW. TO FUND THE FUTURE NOW. #HungryForAction
2022-10-27 13:24:54+00:00,park171878,"#G20Indonesia2022

●Official schedule
□G20 Bali Summit 
□2022 -11/15~ 11/16

🎥
@g20org https://t.co/fDXBzneQXE"
2022-10-27 13:24:27+00:00,isdb_group,"#IsDB participate in the second #G20 Health Ministers Meeting under the Presidency of the Republic of Indonesia, held in #Bali on 27-28 Oct. The meeting focused on ways to strengthen the global health architecture and build resiliency against future health crises.
@g20org https://t.co/CrXRtszVME"
2022-10-27 13:16:45+00:00,PBNS_India,"Union Health Minister @mansukhmandviya met Health Minister of Saudi Arabia, ​Fahad bin Abdurrahman Al-Jalajel​ on the sidelines of the Second G20 Health Ministers' Meeting at Bali, Indonesia. https://t.co/ec89RlyQFp"
2022-10-27 13:01:19+00:00,IIPC_AD,"In accordance with the G20 presidency of Indonesia IIPC AD in collaboration with @kbriabudhabi, @kjridubai &amp; Bank Indonesia Tokyo Representative Office, have organized a webinar Project Expose: Road to Indonesia Investment Forum in Dubai (IIFD) 2023. https://t.co/lRs65Al4qt"
2022-10-27 13:00:08+00:00,WOAH_Members,Our Deputy Director General @dopjp spoke at the #G20 Health Ministers Meeting today. The meeting serves to strengthen our collective efforts to recover from the #COVID19 crisis &amp; better prepare for future health risks by strengthening the global health architecture. #G20Indonesia https://t.co/q5ORVGwa1d
2022-10-27 12:50:55+00:00,66baby_sge_hc,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-27 12:47:28+00:00,b20,"@g20org @Indonesia_G20 @KADIN_Indonesia While we wait for the B20 2022 main summit, check out how our podcast has grown and subscribe to our podcast on Spotify, Apple Podcasts, and YouTube!

Youtube: https://t.co/S1By8tcXRi

#B20 #B20Indonesia2022 #B20Summit #RecoverTogetherRecoverStronger #B20isBack #G20 https://t.co/IXe3S4Ob3l"
2022-10-27 12:42:01+00:00,ECIU_UK,"G20 nations and climate progress - what can we expect?

Less than 2 months away from #COP27, just after #G20 #climate and #energy ministers concluded recent meetings in Indonesia, let’s look again at progress.

💡 New insight from ECIU's @gredmond76 https://t.co/Hx7ARKd36Q"
2022-10-27 12:37:06+00:00,888ToriSmith888,Pakistan is responsible for 1% of global emissions but experiencing the worst floods on record. Thousands have lost their lives. @G7 @EUCouncil @g20org the time for empty words is up. Let's mobilize the promised $100 billion in climate finance NOW. https://t.co/0SSQHFQIDe
2022-10-27 12:35:33+00:00,888ToriSmith888,👋 @g20org @Cop27P We have had enough of witnessing millions of people suffering because they can’t access food. We need concrete action TO SAVE LIVES NOW. TO BUILD RESILIENCE NOW. TO FUND THE FUTURE NOW. #HungryForAction
2022-10-27 12:25:50+00:00,TumiSeloane,"A third of Pakistan is under water from flooding. Millions on the frontline of the climate crisis are suffering now, but @G7 @EUCouncil @g20org are two years behind on their promised $100 billion climate finance. When will you close the gap? https://t.co/OojCDgBd3s"
2022-10-27 12:24:02+00:00,JoksJomoTlale,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-27 12:23:47+00:00,mansukhmandviya,"Met Health Minister of Saudi Arabia, ​Fahad bin Abdurrahman Al-Jalajel​ on the sidelines of the Second G20 Health Ministers' Meeting at Bali, Indonesia.

Discussed how both India &amp; Saudi Arabia can collaborate in strengthening Global Health Architecture through the G20 forum. https://t.co/BetorZce5v"
2022-10-27 12:17:10+00:00,JoksJomoTlale,".@Menlu_RI Civic space is crucial for sustainable policies. Please lead by example and ensure that @G20org governments are transparent in their proceedings, discuss civic space and make commitments to translate them to action, to #ProtectAndExpandCivicSpace at home and globally!"
2022-10-27 12:14:00+00:00,airnewsalerts,"Union Minister for Health and Family Welfare @mansukhmandviya addresses the second #G20 Health Ministers Meeting in Bali, Indonesia; Says that the central government under Prime Minister #NarendraModi’s leadership attached topmost importance to the health sector.

#G20Indonesia https://t.co/X0CEjDpbZl"
2022-10-27 12:04:02+00:00,outlawnine9,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-27 11:39:33+00:00,reginald_nnabue,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-27 11:39:04+00:00,isthativette,"👋 @g20org @EUCouncil @Cop27P @vonderleyen @trussliz @JustinTrudeau: with each passing day the scale of climate devastation worsens. We need a new funding facility to provide loss &amp; damage support for people on the frontlines of the climate crisis. At #COP27, will you deliver?"
2022-10-27 11:32:38+00:00,spindoc_k,"#keynote @G20_YEA , ""make saving visible &amp; tangible for children to learn before 7 years of age otherwise it is like teaching a child to brush without actually brushing yourself"" #financialliteracy #womenempowerment

@g20org #G20 #G20YEA @YiTweets @FollowCII https://t.co/Gxtuk2df4F"
2022-10-27 11:31:58+00:00,ChloeFarand,"EU report on JETP discussions leaks: 

Indonesia deal is at risk after the gov green lighted a 5GW coal project despite donors warning that the deal would be off the table should the project move ahead. 

If a deal is reached, announcement expected at G20.
https://t.co/qF44Fcs6M4"
2022-10-27 11:18:23+00:00,henny_blom,"@nytimes @elonmusk @ZelenskyyUa @KremlinRussia_E Peace on earth from Bali, Indonesia, G20 https://t.co/kNeRuwhGL0"
2022-10-27 11:08:21+00:00,SprinterMonitor,"Indonesian Ambassador Jose Tavares: Indonesia is ready to facilitate Putin's meeting with Biden and Zelensky at the G20.

As you know, the Republic of Indonesia is hosting the authoritative G20 summit in Bali on November 15-16."
2022-10-27 10:57:34+00:00,madamel13072300,👋 @g20org @Cop27P We have had enough of witnessing millions of people suffering because they can’t access food. We need concrete action TO SAVE LIVES NOW. TO BUILD RESILIENCE NOW. TO FUND THE FUTURE NOW. #HungryForAction
2022-10-27 10:48:57+00:00,JonLemire,“Russian President Vladimir Putin is likely to use the possible extension of the U.N.-brokered Black Sea grain deal as a way to gain leverage and dominate next month's G20 summit in Indonesia” https://t.co/CgP4WwtiHC
2022-10-27 10:47:24+00:00,WorldAffairsPro,"Russian President Vladimir Putin is likely to use the possible extension of the U.N.-brokered Black Sea grain deal as a way to gain leverage and dominate next month's G20 summit in Indonesia, an unnamed European diplomat says https://t.co/6lt1vKOZK7 #UkraineRussiaWar"
2022-10-27 10:22:56+00:00,SehraanShah,"Addressed the Second G20 Health Ministers' Meeting in Bali, Indonesia.

Highlighted the need to acknowledge the existing fault lines in the Global Health Architecture and the importance of building an inclusive, agile and responsive framework for health emergency management https://t.co/zVFBxxWDi1"
2022-10-27 10:07:12+00:00,IdeallyaNews,Ambassador: Indonesia ready to facilitate Putin's meeting with Biden and Zelensky at G20 - #ambassador #indonesia #meeting #jakarta #g20 https://t.co/xGJd9FUJGS
2022-10-27 10:03:19+00:00,Mammy32399787,👋 @g20org @Cop27P We have had enough of witnessing millions of people suffering because they can’t access food. We need concrete action TO SAVE LIVES NOW. TO BUILD RESILIENCE NOW. TO FUND THE FUTURE NOW. #HungryForAction
2022-10-27 09:59:40+00:00,MotlhasediZA,👋 @g20org @Cop27P We have had enough of witnessing millions of people suffering because they can’t access food. We need concrete action TO SAVE LIVES NOW. TO BUILD RESILIENCE NOW. TO FUND THE FUTURE NOW. #HungryForAction
2022-10-27 09:58:04+00:00,jakpost,"""We appreciate what Indonesia has done in holding the G20 presidency especially in the midst of the current global crisis,"" Tai said during a meeting with Coordinating Minister for Economic Affairs Airlangga Hartarto, based on a read-out provided by the... https://t.co/Zt3FIVf25K"
2022-10-27 09:57:18+00:00,KominfoKutim,"Website : https://t.co/1WsTViAvZl
Instagram : https://t.co/zwaZzN5DAL
Facebook : https://t.co/A88h17aa54

#kutaitimur #sejahterauntuksemua #kominfokutim #kalimantantimur #pulihlebihcepatbangkitlebihkuat #G20Indonesia #PulihBersama https://t.co/XdpyHfNs1E"
2022-10-27 09:53:59+00:00,ChristinaYZhang,"Michael Lawrence of @asiahouseuk chaired a panel on Unleashing Indonesia's Sustainable Growth Potential with Toto Nugroho of @pertamina @EVaizey of @UKasean, Mallika Ishwaran of @Shell @anindyabakrie @ASEAN @g20org  @MetaverseInst @KBRILondon #web3 @investIDN https://t.co/MDrICnqmMB"
2022-10-27 09:40:12+00:00,HamzaHameed007,"Today I had the honor to deliver a statement on behalf of @SGAC at the 3rd Space Economy Leaders Meeting at the @g20org.

You can read the full statement here: https://t.co/1Ovy3GAMCn

#G20 #G20Indonesia #SpaceSustainability #RecoverTogetherRecoverStronger #spaceeconomy https://t.co/KhoodEF0Bp"
